ID;OBJECTID,N,10,0;gz_id;start;start_ex;end_;end_ex;label;iglesia_cat;servido_por;categoria;cat_esp;cabildo;nombre;nombrehoy;santo;variantes;curato_generico;partido_generico;provincia_generica;region;pais;lat;lon;cert;metodo;fuente;last_edited_by;last_edited_date;es_parte_de;parcialidad;importancia
2316;725;1002097;1111;start;9999;end;Zopoco;s.d.;;Pueblo;Pueblo de indios;s.d.;Zopoco;;;;;Chilchota;Michoacan;NES;MEX;19,839722;-102,075833;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2317;5573;1002099;1111;start;9999;end;Angahuan;s.d.;;Pueblo;Pueblo de indios;s.d.;Santiago Angahuan;;Santiago;;;Uruapan;Michoacan;NES;MEX;19,546667;-102,226111;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2318;9603;1002100;1111;start;9999;end;Apo;s.d.;;Pueblo;Pueblo de indios;s.d.;San Marcos Apo;;San Marcos;"Mopil;";;Uruapan;Michoacan;NES;MEX;19,425556;-102,41;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2319;3715;1002101;1111;start;9999;end;Corupo;s.d.;;Pueblo;Pueblo de indios;s.d.;San Francisco Corupo;;San Francisco;"Mothul;";;Uruapan;Michoacan;NES;MEX;19,608333;-102,236944;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2320;3895;1002102;1111;start;9999;end;Jicalan;s.d.;;Pueblo;Pueblo de indios;s.d.;San Francisco Jicalan;;San Francisco;;;Uruapan;Michoacan;NES;MEX;19,382778;-102,075833;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2321;11022;1002103;1111;start;9999;end;Jucatacato;s.d.;;Pueblo;Pueblo de indios;s.d.;Santa Catalina Jucatacato;;Santa Catalina;;;Uruapan;Michoacan;NES;MEX;19,374167;-102,078611;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2322;1608;1002104;1111;start;9999;end;Parangaricutiro;Curato;;Pueblo;Pueblo de indios;s.d.;San Juan Parangaricutiro;;San Juan;;Parangaricutiro;Uruapan;Michoacan;NES;MEX;19,532778;-102,261111;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;6
2323;9335;1002105;1111;start;9999;end;Paricutin;s.d.;;Pueblo;Pueblo de indios;s.d.;San Salvador Paricutin;;San Salvador;;;Uruapan;Michoacan;NES;MEX;19,511667;-102,279167;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2324;1565;1002106;1111;start;9999;end;San Felipe de los Herreros;s.d.;;Pueblo;Pueblo de indios;s.d.;San Felipe de los Herreros;;;;;Uruapan;Michoacan;NES;MEX;19,616667;-102,181667;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2325;11519;1002107;1111;start;9999;end;San Lorenzo;s.d.;;Pueblo;Pueblo de indios;s.d.;San Lorenzo;;;;;Uruapan;Michoacan;NES;MEX;19,525833;-102,110833;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2326;11280;1002108;1111;start;9999;end;Zacan;s.d.;;Pueblo;Pueblo de indios;s.d.;San Pedro Zacan;;San Pedro;;;Uruapan;Michoacan;NES;MEX;19,564722;-102,286944;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2327;4166;1002109;1111;start;9999;end;Zirosto;s.d.;;Pueblo;Pueblo de indios;s.d.;Santa Ana Zirosto;;Santa Ana;;;Uruapan;Michoacan;NES;MEX;19,533611;-102,323889;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2328;1039;1002110;1111;start;9999;end;Xirosto;Curato;;Poblacion;"""Pueblo""";s.d.;Xirosto;;;"Zirosto;";Xirosto;Uruapan;Michoacan;NES;MEX;19,465733;-102,149008;Interpolada;Mapa moderno;gerhardNE;HGIS;18.01.2018;0;No;6
2329;4458;1002111;1111;start;9999;end;Chiquimitio;s.d.;;Pueblo;Pueblo de indios;s.d.;San Francisco Chiquimitio;;San Francisco;;;Valladolid;Michoacan;NES;MEX;19,794167;-101,251667;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2330;3230;1002112;1111;start;9999;end;Jesus del Monte;s.d.;;Pueblo;Pueblo de indios;s.d.;Jesus del Monte;;;;;Valladolid;Michoacan;NES;MEX;19,650278;-101,150833;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2331;4009;1002113;1111;start;9999;end;San Miguel del Monte;s.d.;;Pueblo;Pueblo de indios;s.d.;San Miguel del Monte;;;;;Valladolid;Michoacan;NES;MEX;19,616667;-101,128333;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2332;4258;1002114;1111;start;9999;end;Santa Maria;s.d.;;Pueblo;Pueblo de indios;s.d.;Santa Maria;;;;;Valladolid;Michoacan;NES;MEX;19,668611;-101,192222;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2333;3838;1002115;1111;start;9999;end;Santiago del Puente;s.d.;;Pueblo;Pueblo de indios;s.d.;Santiago del Puente;;;;;Valladolid;Michoacan;NES;MEX;19,718333;-101,188889;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2334;9350;1002117;1111;start;9999;end;Ario;s.d.;;Pueblo;Pueblo de indios;s.d.;Santa Monica Ario;;Santa Monica;;;Zamora;Michoacan;NES;MEX;20,025833;-102,345833;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2335;8868;1002118;1111;start;9999;end;Caro;s.d.;;Pueblo;Pueblo de indios;s.d.;San Pedro Caro;;San Pedro;;;Zamora;Michoacan;NES;MEX;20,114722;-102,6525;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2336;7275;1002119;1111;start;9999;end;Cojumatlan;s.d.;;Pueblo;Pueblo de indios;s.d.;Cojumatlan;;;;;Zamora;Michoacan;NES;MEX;20,117778;-102,850833;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2337;1419;1002120;1111;start;9999;end;Guarachita;s.d.;;Pueblo;Pueblo de indios;s.d.;San Antonio Guarachita;;San Antonio;;;Zamora;Michoacan;NES;MEX;19,945833;-102,555;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2338;10703;1002121;1111;start;9999;end;Ixtlan;Curato;;Pueblo;Pueblo de indios;s.d.;San Francisco Ixtlan;;San Francisco;;Ixtlan;Zamora;Michoacan;NES;MEX;20,166667;-102,3925;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;6
2339;8232;1002122;1111;start;9999;end;Jacona;Curato;;Pueblo;Pueblo de indios;s.d.;San Agustin Jacona;;San Agustin;;Jacona;Zamora;Michoacan;NES;MEX;19,956389;-102,303333;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;6
2340;15134;1002123;1111;start;9999;end;Jaripo;s.d.;;Pueblo;Pueblo de indios;s.d.;Reyes Jaripo;;Reyes;;;Zamora;Michoacan;NES;MEX;19,935;-102,593611;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2341;13307;1002124;1111;start;9999;end;Pajacuaran;s.d.;;Pueblo;Pueblo de indios;s.d.;San Cristobal Pajacuaran;;San Cristobal;;;Zamora;Michoacan;NES;MEX;20,117222;-102,566667;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2342;2834;1002125;1111;start;9999;end;Sahuayo;Curato;;Pueblo;Pueblo de indios;s.d.;Santiago Sahuayo;;Santiago;;Sahuayo;Zamora;Michoacan;NES;MEX;20,056944;-102,723889;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;6
2343;9971;1002126;1111;start;9999;end;Tangamandapio;s.d.;;Pueblo;Pueblo de indios;s.d.;Santiago Tangamandapio;;Santiago;;;Zamora;Michoacan;NES;MEX;19,955833;-102,432778;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2344;4436;1002127;1111;start;9999;end;Tangancicuaro;s.d.;;Pueblo;Pueblo de indios;s.d.;Asuncion Tangancicuaro;;Asuncion;;;Zamora;Michoacan;NES;MEX;19,888333;-102,205;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2345;5324;1002128;1111;start;9999;end;Teco;s.d.;;Pueblo;Pueblo de indios;s.d.;San Francisco Teco;;San Francisco;;;Zamora;Michoacan;NES;MEX;19,988889;-102,283333;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2346;11811;1002129;1111;start;9999;end;Bocaneo;s.d.;;Pueblo;Pueblo de indios;s.d.;San Pedro Bocaneo;;San Pedro;;;Zinapecuaro;Michoacan;NES;MEX;19,837778;-100,8175;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2347;9491;1002130;1111;start;9999;end;Coro;s.d.;;Pueblo;Pueblo de indios;s.d.;San Bartolome Coro;;San Bartolome;;;Zinapecuaro;Michoacan;NES;MEX;19,893611;-100,875278;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2348;1377;1002131;1111;start;9999;end;Curinhuato;s.d.;;Pueblo;Pueblo de indios;s.d.;San Miguel Curinhuato;;San Miguel;;;Zinapecuaro;Michoacan;NES;MEX;19,988889;-100,588889;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2349;11619;1002132;1111;start;9999;end;Jerahuaro;s.d.;;Pueblo;Pueblo de indios;s.d.;Santa Ana Jerahuaro;;Santa Ana;;;Zinapecuaro;Michoacan;NES;MEX;19,878333;-100,642778;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2350;3945;1002133;1111;start;9999;end;Pio;s.d.;;Pueblo;Pueblo de indios;s.d.;San Lucas Pio;;San Lucas;;;Zinapecuaro;Michoacan;NES;MEX;19,793056;-100,924444;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2351;4362;1002134;1111;start;9999;end;Puriatzicuaro;s.d.;;Pueblo;Pueblo de indios;s.d.;Santiago Puriatzicuaro;;Santiago;;;Zinapecuaro;Michoacan;NES;MEX;19,8825;-100,588333;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2352;942;1002135;1111;start;9999;end;Querendaro;s.d.;;Pueblo;Pueblo de indios;s.d.;Asuncion Querendaro;;Asuncion;;;Zinapecuaro;Michoacan;NES;MEX;19,809167;-100,893889;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2353;9752;1002136;1111;start;9999;end;San Ildefonso;s.d.;;Pueblo;Pueblo de indios;s.d.;San Ildefonso;;;;;Zinapecuaro;Michoacan;NES;MEX;19,926667;-100,618611;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2354;10384;1002137;1111;start;9999;end;Taimeo;s.d.;;Pueblo;Pueblo de indios;s.d.;San Miguel Taimeo;;San Miguel;;;Zinapecuaro;Michoacan;NES;MEX;19,842222;-100,797222;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2355;8266;1002138;1111;start;9999;end;Tziritzicuaro;s.d.;;Pueblo;Pueblo de indios;s.d.;Nativitas Tziritzicuaro;;Nativitas;;;Zinapecuaro;Michoacan;NES;MEX;19,956667;-100,458333;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2356;10911;1002139;1111;start;9999;end;Ucareo;s.d.;;Pueblo;Pueblo de indios;s.d.;San Agustin Ucareo;;San Agustin;;;Zinapecuaro;Michoacan;NES;MEX;19,898333;-100,686389;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2357;8924;1002140;1111;start;9999;end;Uripitio;s.d.;;Pueblo;Pueblo de indios;s.d.;San Pedro Uripitio;;San Pedro;;;Zinapecuaro;Michoacan;NES;MEX;19,951667;-100,538056;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2358;5227;1002141;1111;start;9999;end;Yurecuaro;s.d.;;Pueblo;Pueblo de indios;s.d.;San Juan Yurecuaro;;San Juan;;;Zinapecuaro;Michoacan;NES;MEX;19,929444;-100,426667;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2359;3939;1002142;1111;start;9999;end;Aporo;s.d.;;Pueblo;Pueblo de indios;s.d.;San Lucas Aporo;;San Lucas;;;Zitacuaro;Michoacan;NES;MEX;19,669167;-100,409444;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2360;11671;1002143;1111;start;9999;end;Aputzio;s.d.;;Pueblo;Pueblo de indios;s.d.;Santa Maria Aputzio;;Santa Maria;;;Zitacuaro;Michoacan;NES;MEX;19,341111;-100,347778;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2361;4307;1002144;1111;start;9999;end;Catacacuaro;s.d.;;Pueblo;Pueblo de indios;s.d.;San Matias Catacacuaro (Grande);Grande;San Matias;;;Zitacuaro;Michoacan;NES;MEX;19,718889;-100,605;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2362;5019;1002145;1111;start;9999;end;Chapatuato;s.d.;;Pueblo;Pueblo de indios;s.d.;San Sebastian Chapatuato;;San Sebastian;;;Zitacuaro;Michoacan;NES;MEX;19,519444;-100,851667;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2363;10578;1002146;1111;start;9999;end;Chichimequillas;s.d.;;Pueblo;Pueblo de indios;s.d.;San Miguel Chichimequillas;;San Miguel;;;Zitacuaro;Michoacan;NES;MEX;19,424167;-100,364167;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2364;3420;1002147;1111;start;9999;end;Coatepec;s.d.;;Pueblo;Pueblo de indios;s.d.;San Francisco Coatepec;;San Francisco;;;Zitacuaro;Michoacan;NES;MEX;19,425;-100,371667;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2365;7295;1002148;1111;start;9999;end;Copandaro;s.d.;;Pueblo;Pueblo de indios;s.d.;San Pedro Copandaro;;San Pedro;;;Zitacuaro;Michoacan;NES;MEX;18,975;-100,751667;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2366;1986;1002149;1111;start;9999;end;Cuitareo;s.d.;;Pueblo;Pueblo de indios;s.d.;San Bartolome Cuitareo;;San Bartolome;;;Zitacuaro;Michoacan;NES;MEX;19,650833;-100,600833;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2367;7770;1002150;1111;start;9999;end;Enandio;s.d.;;Pueblo;Pueblo de indios;s.d.;Santa Isabel Enandio;;Santa Isabel;;;Zitacuaro;Michoacan;NES;MEX;19,330833;-100,4275;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2368;11553;1002151;1111;start;9999;end;Epunguio;s.d.;;Pueblo;Pueblo de indios;s.d.;San Francisco Epunguio;;San Francisco;;;Zitacuaro;Michoacan;NES;MEX;19,699444;-100,438333;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2369;3981;1002152;1111;start;9999;end;Huarirapeo;s.d.;;Pueblo;Pueblo de indios;s.d.;San Lorenzo Huarirapeo;;San Lorenzo;;;Zitacuaro;Michoacan;NES;MEX;19,678056;-100,623333;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2370;10167;1002153;1111;start;9999;end;Irimbo;Curato;;Pueblo;Pueblo de indios;s.d.;San Mateo Irimbo;;San Mateo;;Irimbo;Zitacuaro;Michoacan;NES;MEX;19,6975;-100,478056;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;6
2371;12868;1002154;1111;start;9999;end;Jacuaro;s.d.;;Pueblo;Pueblo de indios;s.d.;San Pedro Jacuaro;;San Pedro;;;Zitacuaro;Michoacan;NES;MEX;19,713333;-100,644444;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2372;7383;1002155;1111;start;9999;end;Jilotepec;s.d.;;Pueblo;Pueblo de indios;s.d.;San Andres Jilotepec;;San Andres;;;Zitacuaro;Michoacan;NES;MEX;19,423333;-100,336667;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2373;3804;1002156;1111;start;9999;end;Maravatio;Curato;;Pueblo;Pueblo de indios;s.d.;San Juan Maravatio;;San Juan;;Maravatio;Zitacuaro;Michoacan;NES;MEX;19,892778;-100,4425;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;6
2374;5095;1002157;1111;start;9999;end;Querendaro;s.d.;;Pueblo;Pueblo de indios;s.d.;San Lorenzo Querendaro;;San Lorenzo;;;Zitacuaro;Michoacan;NES;MEX;19,666944;-100,4875;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2375;2228;1002158;1111;start;9999;end;San Bartolome Monte;s.d.;;Pueblo;Pueblo de indios;s.d.;San Bartolome Monte (Francisco Serrato);Francisco Serrato;;;;Zitacuaro;Michoacan;NES;MEX;19,505;-100,261111;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2376;1672;1002159;1111;start;9999;end;San Felipe y Santiago;s.d.;;Pueblo;Pueblo de indios;s.d.;San Felipe y Santiago;;;;;Zitacuaro;Michoacan;NES;MEX;19,49;-100,372222;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2377;5297;1002160;1111;start;9999;end;San Francisco El Nuevo;s.d.;;Pueblo;Pueblo de indios;s.d.;San Francisco El Nuevo (Donaciano Ojeda);Donaciano Ojeda;;;;Zitacuaro;Michoacan;NES;MEX;19,49;-100,283056;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2378;5305;1002161;1111;start;9999;end;San Mateo del Rincon;s.d.;;Pueblo;Pueblo de indios;s.d.;San Mateo del Rincon;;;;;Zitacuaro;Michoacan;NES;MEX;19,653611;-100,350833;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2379;7117;1002162;1111;start;9999;end;San Miguel El Alto;s.d.;;Pueblo;Pueblo de indios;s.d.;San Miguel El Alto;;;;;Zitacuaro;Michoacan;NES;MEX;19,845833;-100,257778;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2380;10388;1002163;1111;start;9999;end;Senguio;s.d.;;Pueblo;Pueblo de indios;s.d.;Senguio;;;;;Zitacuaro;Michoacan;NES;MEX;19,732222;-100,351944;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2381;972;1002164;1111;start;9999;end;Susupuato;s.d.;;Pueblo;Pueblo de indios;s.d.;San Miguel Susupuato;;San Miguel;;;Zitacuaro;Michoacan;NES;MEX;19,214167;-100,406389;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2382;9789;1002165;1111;start;9999;end;Tangapeo;s.d.;;Pueblo;Pueblo de indios;s.d.;Tangapeo;;;;;Zitacuaro;Michoacan;NES;MEX;19,457778;-100,493889;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2383;7394;1002166;1111;start;9999;end;Tarimangacho;s.d.;;Pueblo;Pueblo de indios;s.d.;San Pedro Tarimangacho (Tarimbaro);;San Pedro;Tarimbaro;;Zitacuaro;Michoacan;NES;MEX;19,8875;-100,223333;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2384;6341;1002167;1111;start;9999;end;Taximaroa;Curato;;Pueblo;Pueblo de indios;s.d.;San Jose Taximaroa (Ciudad Hidalgo);Ciudad Hidalgo;San Jose;;Taximaroa;Zitacuaro;Michoacan;NES;MEX;19,691111;-100,553333;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;6
2385;1657;1002168;1111;start;9999;end;Timbineo;s.d.;;Pueblo;Pueblo de indios;s.d.;Timbineo;;;;;Zitacuaro;Michoacan;NES;MEX;19,409722;-100,452222;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2386;6040;1002169;1111;start;9999;end;Tiquicheo;s.d.;;Pueblo;Pueblo de indios;s.d.;San Lucas Tiquicheo;;San Lucas;;;Zitacuaro;Michoacan;NES;MEX;18,9;-100,737222;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2387;7339;1002170;1111;start;9999;end;Tungareo;s.d.;;Pueblo;Pueblo de indios;s.d.;Tungareo;;;;;Zitacuaro;Michoacan;NES;MEX;19,907778;-100,366111;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2388;9855;1002171;1111;start;9999;end;Tupataro;s.d.;;Pueblo;Pueblo de indios;s.d.;Santiago Tupataro;;Santiago;;;Zitacuaro;Michoacan;NES;MEX;19,812778;-100,303056;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2389;5006;1002172;1111;start;9999;end;Turundeo;s.d.;;Pueblo;Pueblo de indios;s.d.;Turundeo;;;;;Zitacuaro;Michoacan;NES;MEX;19,618611;-100,480833;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2390;8655;1002173;1111;start;9999;end;Tuxpan;Curato;;Pueblo;Pueblo de indios;s.d.;Santiago Tuxpan;;Santiago;;Tuxpan;Zitacuaro;Michoacan;NES;MEX;19,566111;-100,4625;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;6
2391;10178;1002174;1111;start;9999;end;Tuzantla;Curato;;Pueblo;Pueblo de indios;s.d.;San Francisco Tuzantla;;San Francisco;;Tuzantla;Zitacuaro;Michoacan;NES;MEX;19,205833;-100,574722;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;6
2392;13282;1002175;1111;start;9999;end;Tzintzingareo;s.d.;;Pueblo;Pueblo de indios;s.d.;Tzintzingareo;;;;;Zitacuaro;Michoacan;NES;MEX;19,7625;-100,486111;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2393;4732;1002176;1111;start;9999;end;Zirahuato;s.d.;;Pueblo;Pueblo de indios;s.d.;Zirahuato;;;;;Zitacuaro;Michoacan;NES;MEX;19,520278;-100,408056;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2394;3426;1002177;1792;exact;9999;end;Angangueo;s.d.;;Poblacion;Real de minas;s.d.;Angangueo;;;;;Zitacuaro;Michoacan;NES;MEX;19,61867;-100,285204;Suficiente;Geoservice/Satelite;gerhardNE;HGIS;18.01.2018;0;No;8
2395;6805;1002178;1111;start;9999;end;Acaspulco;s.d.;;Pueblo;Pueblo de indios;s.d.;Acaspulco;;;;Totatiche;Colotlan;Nayarit-Colotlan;GDJ;MEX;21,945278;-103,523333;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2396;12719;1002179;1111;start;9999;end;Apozolco;s.d.;;Pueblo;Pueblo de indios;s.d.;Santiago Apozolco;;Santiago;;Colotlan;Colotlan;Nayarit-Colotlan;GDJ;MEX;21,427778;-103,908889;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2397;9251;1002180;1111;start;9999;end;Atzqueltan;s.d.;;Pueblo;Pueblo de indios;s.d.;San Lorenzo Atzqueltan;;San Lorenzo;"Asqueltan;";Totatiche;Colotlan;Nayarit-Colotlan;GDJ;MEX;22,041667;-103,734722;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2398;419;1002181;1111;start;1798;exact;Camotlan;Curato;OFM;Pueblo;Pueblo de indios;s.d.;Santo Domingo Camotlan;;Santo Domingo;"Camotan;";Camotlan;Colotlan;Nayarit-Colotlan;GDJ;MEX;21,697778;-104,077778;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;6
2399;13195;1002181;1799;exact;9999;end;Camotlan;s.d.;;Pueblo;Pueblo de indios;s.d.;Santo Domingo Camotlan;;Santo Domingo;"Camotan;";Amatlan de Jora;Colotlan;Nayarit-Colotlan;GDJ;MEX;21,697778;-104,077778;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2400;5356;1002182;1111;start;9999;end;Cohamiata;s.d.;;Pueblo;Pueblo de indios;s.d.;San Andres Cohamiata;;San Andres;"Ocotan;";;Colotlan;Nayarit-Colotlan;GDJ;MEX;22,189167;-104,240556;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2401;2857;1002183;1111;start;9999;end;Huejucar;s.d.;;Pueblo;Pueblo de indios;s.d.;San Francisco Huejucar;;San Francisco;"Guejucar;";Colotlan;Colotlan;Nayarit-Colotlan;GDJ;MEX;22,3575;-103,21;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2402;7839;1002184;1111;start;9999;end;Huejuquilla el alto;Curato;;Pueblo;Pueblo de indios;s.d.;Purificacion Huejuquilla el alto;;Purificacion;;Huejuquilla el alto;Colotlan;Nayarit-Colotlan;GDJ;MEX;22,627778;-103,8975;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;6
2403;7916;1002185;1111;start;9999;end;Mamatla;s.d.;;Pueblo;Pueblo de indios;s.d.;Mamatla;;;"Mamata;";Chimaltitan;Colotlan;Nayarit-Colotlan;GDJ;MEX;21,601389;-103,8275;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2404;8075;1002186;1111;start;9999;end;Mezquitic;Curato;;Pueblo;Pueblo de indios;s.d.;San Juan Bautista Mezquitic;;San Juan Bautista;;Mezquitic;Colotlan;Nayarit-Colotlan;GDJ;MEX;22,388333;-103,728889;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;6
2405;8300;1002187;1111;start;9999;end;Nostic;s.d.;;Pueblo;Pueblo de indios;s.d.;San Pedro Nostic;;San Pedro;"Notic;";Mezquitic;Colotlan;Nayarit-Colotlan;GDJ;MEX;22,318333;-103,734722;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2406;8260;1002188;1111;start;9999;end;Nueva Tlaxcala;s.d.;;Pueblo;Pueblo de indios;s.d.;Asuncion Nueva Tlaxcala;;Asuncion;;;Colotlan;Nayarit-Colotlan;GDJ;MEX;23,484167;-103,878056;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2407;8751;1002189;1701;exact;9999;end;San Nicolas;s.d.;;Pueblo;Pueblo de indios;s.d.;San Nicolas;;;"Acuña;";Huejuquilla el alto;Colotlan;Nayarit-Colotlan;GDJ;MEX;22,533611;-103,892222;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2408;9674;1002190;1111;start;9999;end;San Sebastian;s.d.;;Pueblo;Pueblo de indios;s.d.;San Sebastian;;;"Teponahuastlan;";;Colotlan;Nayarit-Colotlan;GDJ;MEX;22,080556;-104,063333;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2409;11433;1002191;1111;start;9999;end;Santa Catarina;s.d.;;Pueblo;Pueblo de indios;s.d.;Santa Catarina;;;;;Colotlan;Nayarit-Colotlan;GDJ;MEX;22,155;-104,109167;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2410;12144;1002192;1111;start;9999;end;Santa Maria de los Angeles;s.d.;;Pueblo;Pueblo de indios;s.d.;Santa Maria de los Angeles;;;;Colotlan;Colotlan;Nayarit-Colotlan;GDJ;MEX;22,170833;-103,223611;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
2411;12327;1002193;1701;exact;9999;end;Soledad;s.d.;;Pueblo;Pueblo de indios;s.d.;Soledad;;;San Cristóbal de la Navidad;Huejuquilla el alto;Colotlan;Nayarit-Colotlan;GDJ;MEX;22,433889;-103,899722;Buena;Geoservice/Satelite;tanck;HGIS;18.01.2018;0;No;8
